ID,Año,Título y Medio,Ocasión y Lugar,# representaciones,Última representación,GP compositor,Título,Medio,Ocasión,Lugar,Facebook live,Universidad de Chile,# Intérpretes GP H,# Intérpretes GP M,# Intérpretes GP ND
RMCh238_070,2022,"I. Descendiendo de la familia, II. A la familia para dúo de guitarras","2ndo Seminario de Guitarra de la Universidad de Chile. Salón de Honor, Casa Central de la Universidad de Chile",1,2022-08-24,male,"I. Descendiendo de la familia, II. A la familia",dúo de guitarras,2ndo Seminario de Guitarra de la Universidad de Chile. Salón de Honor,Casa Central de la Universidad de Chile,False,True,1.0,2.0,0.0
RMCh238_071,2022,"Cuarteto de cuerdas atemporal, a la memoria de Olivier Messiaen (2000) (I. Allegro, II. Adagio, III. Presto)","Festival Internacional de Guitarra Entrecuerdas Valdivia 2022, Corporación Cultural Municipal Valdivia, Universidad San Sebastián. Casa Prochelle I, Valdivia",2,2022-08-27,male,"Cuarteto de cuerdas atemporal, a la memoria de Olivier Messiaen (2000) (I. Allegro, II. Adagio, III. Presto)",,Festival Internacional de Guitarra Entrecuerdas Valdivia 2022,Corporación Cultural Municipal Valdivia,False,False,3.0,1.0,1.0
RMCh238_072,2022,Arcos para cuarteto de cuerdas,"XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-26,male,Arcos,cuarteto de cuerdas,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,1.0
RMCh238_073,2022,Cambacuá para violoncello,"XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-28,male,Cambacuá,violoncello,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,1.0,0.0
RMCh238_074,2022,Geografía del desastre (2010) para orquesta,"Concierto “Reencuentro: de la ausencia a la celebración”. Universidad de los Andes, Aula Magna Edificio Biblioteca",1,2022-04-27,male,Geografía del desastre (2010),orquesta,Concierto “Reencuentro: de la ausencia a la celebración”. Universidad de los Andes,Aula Magna Edificio Biblioteca,False,False,1.0,0.0,1.0
RMCh238_075,2022,Cuarteto Nº 1 (2002) para cuarteto de cuerdas,"Festival Internacional de Guitarra Entrecuerdas Valdivia 2022, Corporación Cultural Municipal Valdivia, Universidad San Sebastián. Casa Prochelle I, Valdivia",2,2022-08-27,male,Cuarteto Nº 1 (2002),cuarteto de cuerdas,Festival Internacional de Guitarra Entrecuerdas Valdivia 2022,Corporación Cultural Municipal Valdivia,False,False,3.0,1.0,1.0
RMCh238_076,2022,"Cerro El Plomo, Apu Wanami* (2022) en memoria de Guillermo Rifo, para ensamble de percusión",Concierto Aniversario Grupo de Percusión UC: 50 años de tradición y patrimonio. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-07-11,male,"Cerro El Plomo, Apu Wanami* (2022) en memoria de Guillermo Rifo,",ensamble de percusión,Concierto Aniversario Grupo de Percusión UC: 50 años de tradición y patrimonio. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,8.0,0.0,2.0
RMCh238_077,2022,Ch’aska Ñawi* para clarinete y piano,"Concierto “Nuevas composiciones chilenas para clarinete y piano”, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers; Int: Javier Leone (clarinete), Llinos Martí (piano)",1,2022-09-07,male,Ch’aska Ñawi*,clarinete y piano,Concierto “Nuevas composiciones chilenas para clarinete y piano”,Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,0.0
RMCh238_078,2022,Optikalis 04* para electrónica y animación,"Concierto acusmático de compositores chilenos. Gabinete de Electroacústica para la música de Arte (GEMA), Facultad de Artes de la Universidad de Chile. Sala Isidora Zegers",1,2022-08-24,male,Optikalis 04*,electrónica y animación,Concierto acusmático de compositores chilenos. Gabinete de Electroacústica para la música de Arte (GEMA),Facultad de Artes de la Universidad de Chile. Sala Isidora Zegers,False,True,0.0,0.0,0.0
RMCh238_079,2022,Metasistema 1- Homenaje a Roland Kayn* (2021) para elec trónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-04-22,unknown,Metasistema 1- Homenaje a Roland Kayn* (2021),elec trónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,0.0,0.0,0.0
RMCh238_080,2022,Horizontes posibles (2012) para dos oboes,"Festival Internacional de Oboe, Asociación Cultural Mismar. Vía Facebook Live",1,2022-04-12,male,Horizontes posibles (2012),dos oboes,Festival Internacional de Oboe,Asociación Cultural Mismar. Vía Facebook Live,True,False,2.0,0.0,1.0
RMCh238_081,2022,Jardín japonés para piano solo,"Concierto “Nuevas composiciones chilenas para clarinete y piano”, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-07,female,Jardín japonés,piano solo,Concierto “Nuevas composiciones chilenas para clarinete y piano”,Facultad de Artes de la Universidad de Chile,False,True,0.0,1.0,0.0
RMCh238_082,2022,"Cuando las pulgas abandonan el cadáver (2021) para clarinete bajo, violonchelo y electrónica","XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-27,male,Cuando las pulgas abandonan el cadáver (2021),"clarinete bajo, violonchelo y electrónica",XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,2.0
RMCh238_083,2022,"Tripartita (1968) para quinteto de maderas (I. Motus, II. Somnia, III. Aer)","Concierto “Quinteto Sinfónico: Música del siglo XX”, Temporada Virtual del Departamento de Música, Facultad de Artes de la Universidad de Chile, vía YouTube Música U. Chile",1,2022-06-01,male,Tripartita (1968),"quinteto de maderas (I. Motus, II. Somnia, III. Aer)",Concierto “Quinteto Sinfónico: Música del siglo XX”,Temporada Virtual del Departamento de Música,False,True,4.0,1.0,0.0
RMCh238_084,2022,Serenata Nº3 para orquesta de cuerdas,"Concierto “Entre arcos”, Teatro Regional Cervantes, Valdivia",1,2022-09-30,male,Serenata Nº3,orquesta de cuerdas,Concierto “Entre arcos”,Teatro Regional Cervantes,False,False,1.0,0.0,1.0
RMCh238_085,2022,"Visiones de abril (2013) para ensamble de percusión, arr: Marcelo Espíndola",Concierto Aniversario Grupo de Percusión UC: 50 años de tradición y patrimonio. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-07-11,male,Visiones de abril (2013),"ensamble de percusión, arr: Marcelo Espíndola",Concierto Aniversario Grupo de Percusión UC: 50 años de tradición y patrimonio. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,8.0,0.0,2.0
RMCh238_086,2022,AlteridadE (2021) para electrónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-04-22,male,AlteridadE (2021),electrónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,0.0,0.0,0.0
RMCh238_087,2022,Plegaria de un labrador (1968) Arr. para orquesta,"IX Concierto de Temporada: “Chile: Unidos por nuestros campos, desiertos, mares y cordilleras”, Teatro Municipal de Antofagasta",1,2022-09-09,male,Plegaria de un labrador (1968) Arr.,orquesta,IX Concierto de Temporada: “Chile: Unidos por nuestros campos,desiertos,False,False,1.0,0.0,1.0
RMCh238_088,2022,"Quinteto 88 (1988) para quinteto de vientos (I. Allegro, II. Adagietto, III. Presto)","Concierto “Quinteto Sinfónico: Música del siglo XX”, Temporada Virtual del Departamento de Música, Facultad de Artes de la Universidad de Chile, vía YouTube Música U. Chile",1,2022-06-01,male,Quinteto 88 (1988),"quinteto de vientos (I. Allegro, II. Adagietto, III. Presto)",Concierto “Quinteto Sinfónico: Música del siglo XX”,Temporada Virtual del Departamento de Música,False,True,4.0,1.0,0.0
RMCh238_089,2022,"Sistema* (4) (2019) para guitarra eléctrica, arco de contrabajo y elec trónica en tiempo real",VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-04-20,male,Sistema* (4) (2019),"guitarra eléctrica, arco de contrabajo y elec trónica en tiempo real",VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,1.0,0.0,0.0
RMCh238_090,2022,Praeludium* (2021) para violín y electrónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-04-21,male,Praeludium* (2021),violín y electrónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,1.0,0.0,0.0
RMCh238_091,2022,Cuarteto nº 3 (1979) para cuerdas,"XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-27,male,Cuarteto nº 3 (1979),cuerdas,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,1.0
RMCh238_092,2022,Andante para cuerdas (1905) para orquesta de cuerdas,Temporada USACH 2022. Catedral de Santiago,1,2022-08-17,male,Andante,cuerdas (1905),Temporada USACH 2022. Catedral de Santiago,,False,False,1.0,0.0,1.0
RMCh238_093,2022,Preludio Nº 2 (1905-1906) para orquesta,"Concierto de Temporada, Teatro Universidad de Chile",1,2022-08-20,male,Preludio Nº 2 (1905-1906),orquesta,Concierto de Temporada,Teatro Universidad de Chile,False,True,1.0,0.0,1.0
RMCh238_094,2022,Dolora I de las Cinco doloras (1914) para piano (Arr. Para guitarra y órgano),"Concierto Dum Aurora Finem Daret, 58ª Temporada de Conciertos Música UC. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente",1,2022-09-13,male,Dolora I de las Cinco doloras (1914),piano (Arr. Para guitarra y órgano),Concierto Dum Aurora Finem Daret,58ª Temporada de Conciertos Música UC. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,False,False,2.0,0.0,0.0
RMCh238_095,2022,Dolora I de las Cinco doloras (1914) para piano (Arr. Para guitarra y órgano),"Concierto Dum Aurora Finem Daret, 58ª Temporada de Conciertos Música UC. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro Cultural Gabriela Mistral (GAM)",1,2022-09-14,male,Dolora I de las Cinco doloras (1914),piano (Arr. Para guitarra y órgano),Concierto Dum Aurora Finem Daret,58ª Temporada de Conciertos Música UC. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro Cultural Gabriela Mistral (GAM),False,False,2.0,0.0,0.0
RMCh238_096,2022,"Trío (1936) para violín, viola y violonchelo (I. Allegro, II. Langsam [expressivo], III. Vivo avec grace, IV. Insomnio)","Concierto “Mujer, fuerza creadora y musa inspiradora en la música”. Temporada Virtual Departamento de Música, Facultad de Artes de la Universidad de Chile, vía YouTube Música U. Chile",1,2022-07-04,female,Trío (1936),"violín, viola y violonchelo (I. Allegro, II. Langsam [expressivo], III. Vivo avec grace, IV. Insomnio)",Concierto “Mujer,fuerza creadora y musa inspiradora en la música”. Temporada Virtual Departamento de Música,False,True,1.0,2.0,0.0
RMCh238_097,2022,"El andariego (1966), Medianoche (1998), El cautivo de Til-Til (1966) Arr. para voz y orquesta","IX Concierto de Temporada: “Chile: Unidos por nuestros campos, desiertos, mares y cordilleras”, Teatro Municipal de Antofagasta",1,2022-09-09,male,"El andariego (1966), Medianoche (1998), El cautivo de Til-Til (1966) Arr.",voz y orquesta,IX Concierto de Temporada: “Chile: Unidos por nuestros campos,desiertos,False,False,2.0,1.0,1.0
RMCh238_098,2022,"Der Schmetterling para violín solo, comisionada por David Núñez Áñez para formar la obra Jiwasa, 15 miniaturas para violín solo",Concierto inau gural. X Encuentro Internacional de Compositores. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-08-01,male,Der Schmetterling,"violín solo, comisionada por David Núñez Áñez",Concierto inau gural. X Encuentro Internacional de Compositores. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,1.0,0.0,0.0
RMCh238_099,2022,"Data para violín solo, comisionada por David Núñez Áñez para formar la obra Jiwasa, 15 miniaturas para violín solo",Concierto inaugural. X Encuentro Internacional de Compositores. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-08-01,unknown,Data,"violín solo, comisionada por David Núñez Áñez",Concierto inaugural. X Encuentro Internacional de Compositores. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,1.0,0.0,0.0
RMCh238_100,2022,Improvización para ensamble de medios electrónicos,"XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-27,male,Improvización,ensamble de medios electrónicos,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,2.0
RMCh238_101,2022,Balada de las montañas (2016) para guitarra,"2ndo Seminario de Guitarra de la Universidad de Chile. Salón de Honor, Casa Central de la Universidad de Chile",1,2022-08-24,female,Balada de las montañas (2016),guitarra,2ndo Seminario de Guitarra de la Universidad de Chile. Salón de Honor,Casa Central de la Universidad de Chile,False,True,0.0,1.0,0.0
RMCh238_102,2022,Mixturas (2021) para guitarra,"II Ciclo de Guitarra Clásica de la Fundación Guitarra Viva Ernesto Quezada Bouey, Teatro Aula Magna USACH",1,2022-05-04,female,Mixturas (2021),guitarra,II Ciclo de Guitarra Clásica de la Fundación Guitarra Viva Ernesto Quezada Bouey,Teatro Aula Magna USACH,False,False,1.0,0.0,0.0
RMCh238_103,2022,Mixturas (2021) para guitarra,"2° Seminario de Guitarra de la Universidad de Chile. Salón de Honor, Casa Central de la Universidad de Chile",1,2022-08-24,female,Mixturas (2021),guitarra,2° Seminario de Guitarra de la Universidad de Chile. Salón de Honor,Casa Central de la Universidad de Chile,False,True,0.0,1.0,0.0
RMCh238_104,2022,Mixturas (2021) para guitarra,"XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-27,female,Mixturas (2021),guitarra,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,1.0,0.0
RMCh238_105,2022,La triste (2019) para dos oboes,"Festival Internacional de Oboe, Asociación Cultural Mismar. Vía Facebook Live",1,2022-04-12,female,La triste (2019),dos oboes,Festival Internacional de Oboe,Asociación Cultural Mismar. Vía Facebook Live,True,False,2.0,0.0,1.0
RMCh238_106,2022,"Bajo la alborada, una voz… (2015) para orquesta de flautas","XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-28,female,"Bajo la alborada, una voz… (2015)",orquesta de flautas,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,0.0,0.0,1.0
RMCh238_107,2022,CL-E (2018) para clarinete y electrónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,1,2022-04-22,male,CL-E (2018),clarinete y electrónica,VII Festival de Música Electroacústica. Instituto de Música de la Pontificia Universidad Católica de Chile. Centro de Extensión Oriente,,False,False,1.0,0.0,0.0
RMCh238_108,2022,Unión VI para guitarra y corno,"XXII Festival Internacional de Música Contemporánea, Facultad de Artes de la Universidad de Chile, Sala Isidora Zegers",1,2022-09-29,male,Unión VI,guitarra y corno,XXII Festival Internacional de Música Contemporánea,Facultad de Artes de la Universidad de Chile,False,True,2.0,0.0,0.0
